Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Tacoma	THLTH	340	Addiction, Mental Health and Mental Illness in Film and Media	5	VLPA					Examines how addiction, mental illness and mental health are represented in films, TV and  other visual media in the context of social issues. Utilize current research to critique these portrayals. Explore how the cinematic elements shape the public perceptions.
Tacoma	THLTH	355	HIV/AIDS: Global and National Issues	5	I&S					Examines historical and contemporary issues related to HIV/AIDS from local, national, and global perspectives. Focuses on HIV/AIDS among vulnerable populations worldwide, prevention efforts, history of the pandemic, treatment protocols and advances, and psychological impacts on both infected and affected individuals. Cannot be taken for credit if credit earned in TSOCWF 355.
Tacoma	THLTH	372	Environmental Health: Local to Global	5	I&S					Examines environmental factors that influence human health including physical, social, cultural, economic, and political factors. Address environmental factors at home (lead, radon
Tacoma	THLTH	405	Photovoice and the Art of Documentary Photography: An Aesthetic Lens on Human Health	5	VLPA					Describes the ways photovoice and other forms of documentary photography depict conditions in which people strive to exist.  Examines the physical, depictive, mental aesthetic of documentary photography and activism for health.
Tacoma	THLTH	410	Environmental Equity	5	I&S		TURB410			Explores relationships between environmental issues and people of color and low-income communities from both local and global perspectives. Emphasizes issues of race/ethnicity, socioeconomic status, and policy and politics in environmental equity. Offered: jointly with T URB 410.
Tacoma	THLTH	412	Applying Positive Psychology to Health Promotion	5	I&S					Evaluates role of positive emotions and behaviors in promoting health and wellness. Examines theories of emotions, strategies to measure positive emotions, relationship between positive emotions and health outcome, and role of culture and positive emotions in well-being. Examines forgiveness, mindfulness, optimism, gratitude, happiness, and compassion.
Tacoma	THLTH	415	Representations of Health Policy and Ethics in Film	5	VLPA					Examines contemporary conflicts about health and health care using films. Films used as a means of displaying and exploring the competing images of bodies, policies, workers, and institutions used to frame and personify these debates. Films supplemented by readings in film analysis, literature, narrative ethics, and health policy.
Tacoma	THLTH	420	Holistic Health	5						Examines the economic, social and cultural conditions that support the growth of holistic nursing. Discusses relevant research and practice issues of selected methods of complementary/alternative healing.
Tacoma	THLTH	430	Adolescent Health in Context	5	I&S					Provides an overview of adolescent health in the United States and examines current issues in adolescent health research. Addresses a matrix of adolescent health contexts such as historical constructions of adolescence, politics, race/ethnicity, class, gender, culture, sexuality, school, neighborhood, family, and peer groups.
Tacoma	THLTH	440	Business of Health Care	5						Explores the forces driving the changes in the evolving U.S. healthcare system to include resource allocation and cost-containment strategies. Emphasizes the examination of key economic concepts, e.g., outputs, supply, demand, and markets as they relate to the healthcare industry.
Tacoma	THLTH	455	Knowing Health and Illness Through The Arts	5	VLPA					Analyzes how life, health, and wellness, as well as illness, suffering, and death are depicted in literature, poetry, music, photography, and sculpture. Examines how the power of the aesthetic experience of the arts facilitates the cultural understandings of health and illness.
Tacoma	THLTH	465	Integrative Health and Wellness Coaching	5						Examines integrative health and wellness coaching partnership to assist clients to identify and achieve health goals. Focuses on prevention across the wellness-illness continuum, health lifestyle, and integrative modalities.
Tacoma	THLTH	470	Challenges and Controversies in US Health Care	2	I&S					Explores public and private forums in which health policy is formulated and within which the politics of heath care operate. Examines a range of contemporary issues in U.S. health care and the legislative and political mechanisms that shape those issues.
Tacoma	THLTH	475	Aging Explored through the Arts	5	VLPA					Explores the critical issues arising in aging: physical, emotional, and spiritual through the lens of the arts. This exploration will be framed by a narrative approach that allows for the understanding our lives as a developing story that is reflected in and understood through the arts.
Tacoma	THLTH	480	Death and American Society	5	VLPA/I&S					Examines the social, cultural, and psychological aspects of death, loss, and grief. Presents a multi-disciplinary approach to death in American society, integrating theory and research with clinical data and personal experiences. Topics include cultural rituals around death, loss and grief, dying as a personal experience, and ethical issues around death.
Tacoma	THLTH	485	Critical Issues in Global Health	5	I&S					Introduces principles of global health and the socio-cultural, economic, and geo-political frameworks used for understanding global health problems. Covers patterns of major diseases and health problems of global importance along with strategies for responding to them. Identifies key institutions and non-governmental organizations that contribute to global health promotion and policies
Tacoma	THLTH	490	Special Topics	2						Advanced course offerings to respond to faculty and student interests and needs.
Tacoma	THLTH	498	Special Project in Health	1						Further development, critical examination, and synthesis of healthcare in a specialized setting.
Tacoma	THLTH	499	Undergraduate Research	1						Supervised individual research on a specific health issue.
Tacoma	THLTH	511	INTRODUCTION TO EPIDEMIOLOGY	3						Provides an introduction to epidemiologic methods and concepts, as used in public health practice and research. Examines documentation of variation in disease occurrence in different populations, rates and their uses to infer varying degrees of causality, bias, and study design.
Tacoma	THLTH	520	Health and Human Rights	3						Examines the links between health and human rights. Considers how violations of human rights affect the health of populations across the globe, as well as actions that can be taken to improve health and human rights.
Tacoma	THLTH	590	Independent Study	1						Faculty supervised independent study, readings and special projects for graduate students as developed through faculty-student agreement
